head,id,family,order,variant,j,site,self_event,argmax,argmax_anchor,attended_name,attended_role,attended_fact_query,attended_is_answer,dominance,qk_pass,attended_roles,contrast_first_all,others_first_all,collisions_first_all,contrast_first_same_role,others_first_same_role,collisions_first_same_role,contrast_last_all,others_last_all,collisions_last_all,contrast_last_same_role,others_last_same_role,collisions_last_same_role
L18H19,000/direct/base/0/order0,0,0,base,272,earlier,False,232,last,Kernna,source,False,False,1.5562467575073242,False,source,0.11434288024902343,5,0,0.120758056640625,3,0,-0.0317352294921875,5,0,-0.0883331298828125,3,0
L19H16,000/direct/base/0/order0,0,0,base,235,earlier,False,232,last,Kernna,source,False,False,1.3619122505187988,False,source,0.19378662109375,1,0,,0,0,0.24627685546875,1,0,,0,0
L19H16,000/direct/base/0/order0,0,0,base,240,earlier,False,225,first,Jarlia,target,False,False,3.269144296646118,False,target,-0.16047286987304688,2,0,-0.12081146240234375,1,0,-0.09499359130859375,2,0,-0.0489349365234375,1,0
L19H16,000/direct/base/0/order0,0,0,base,241,earlier,False,226,last,Jarlia,target,False,False,2.8444526195526123,False,target,-0.243682861328125,2,0,-0.2020263671875,1,0,-0.15045166015625,2,0,-0.082427978515625,1,0
L19H16,000/direct/base/0/order0,0,0,base,251,earlier,False,231,first,Kernna,source,False,False,1.482399344444275,False,source,0.024381001790364582,3,0,0.06119537353515625,1,0,0.12585322062174478,3,0,0.176727294921875,1,0
L19H16,000/direct/base/0/order0,0,0,base,256,earlier,False,247,last,Kulnra,target,False,False,1.0405328273773193,False,target,0.10092926025390625,4,0,0.113494873046875,2,0,0.02360820770263672,4,0,0.05778694152832031,2,0
L19H16,000/direct/base/0/order0,0,0,base,260,earlier,False,252,first,Tilnia,source,False,False,1.0140490531921387,False,source,-0.088189697265625,5,0,-0.0417633056640625,2,0,0.029981231689453124,5,0,0.0064697265625,2,0
L19H16,000/direct/base/0/order0,0,0,base,261,earlier,False,245,middle,Kulnra,target,False,False,1.6996285915374756,False,target,0.006582641601562501,5,0,-0.055226643880208336,3,0,-0.078228759765625,5,0,-0.037811279296875,3,0
L19H16,000/direct/base/0/order0,0,0,base,262,earlier,False,246,middle,Kulnra,target,False,False,2.8419833183288574,False,target,0.0729217529296875,5,0,0.052820841471354164,3,0,-0.0336151123046875,5,0,-0.007573445638020832,3,0
L19H16,000/direct/base/0/order0,0,0,base,263,earlier,False,247,last,Kulnra,target,False,False,1.0327155590057373,False,target,0.172021484375,5,0,0.18072509765625,3,0,0.024682617187500006,5,0,0.04270426432291667,3,0
L19H16,000/direct/base/0/order0,0,0,base,271,earlier,False,264,last,Kulnra,source,False,False,2.4575719833374023,True,source;target,0.004026794433593751,5,0,0.029307047526041664,3,0,-0.06522064208984375,5,0,-0.08148193359375,3,0
L19H16,000/direct/base/0/order0,0,0,base,272,earlier,False,252,first,Tilnia,source,False,False,1.4798270463943481,False,source,-0.21688690185546874,5,0,-0.1692784627278646,3,0,0.072735595703125,5,0,0.077423095703125,3,0
L19H16,000/direct/base/0/order0,0,0,base,273,earlier,False,226,last,Jarlia,target,False,False,2.129100799560547,False,source;target,-0.168389892578125,5,0,-0.17717488606770834,3,0,-0.088970947265625,5,0,-0.09028116861979167,3,0
L20H1,000/direct/base/0/order0,0,0,base,251,earlier,False,241,first,Jarlia,source,True,False,1.5443353652954102,False,source;target,0.0578155517578125,3,0,0.0429229736328125,1,0,0.0648193359375,3,0,0.027099609375,1,0
L21H6,000/direct/base/0/order0,0,0,base,234,earlier,False,231,first,Kernna,source,False,False,1.243775486946106,False,source,-0.063232421875,1,0,,0,0,0.0855712890625,1,0,,0,0
L21H6,000/direct/base/0/order0,0,0,base,241,earlier,False,226,last,Jarlia,target,False,False,5.676326274871826,False,target,0.3533935546875,2,0,0.3712158203125,1,0,0.4473876953125,2,0,-0.025390625,1,0
L21H6,000/direct/base/0/order0,0,0,base,244,earlier,False,231,first,Kernna,source,False,False,1.4466876983642578,False,source,0.1781768798828125,2,0,0.1162109375,1,0,0.1417236328125,2,0,0.0928955078125,1,0
L21H6,000/direct/base/0/order0,0,0,base,256,earlier,False,247,last,Kulnra,target,False,False,3.3001134395599365,False,target,-0.21508949995040894,4,0,-0.28758561611175537,2,0,0.2149658203125,4,0,0.21728515625,2,0
L21H6,000/direct/base/0/order0,0,0,base,262,earlier,False,246,middle,Kulnra,target,False,False,3.039375066757202,False,target,0.046405029296875,5,0,0.064239501953125,3,0,-0.233184814453125,5,0,-0.048823038736979164,3,0
L21H6,000/direct/base/0/order0,0,0,base,263,earlier,False,247,last,Kulnra,target,False,False,1.1713125705718994,False,target,-0.13217926025390625,5,0,-0.19697825113932294,3,0,0.3873779296875,5,0,0.4399820963541667,3,0
L21H6,000/direct/base/0/order0,0,0,base,273,earlier,False,242,last,Jarlia,source,True,False,2.0693199634552,False,source;target,0.034765625,5,0,0.01737467447916667,3,0,0.5322265625,5,0,0.6888020833333333,3,0
L21H6,000/direct/base/0/order0,0,0,base,277,final,False,234,first,Rarnia,target,True,True,1.5905046463012695,False,target,0.2283966064453125,5,0,0.21152750651041669,3,0,-0.1042327880859375,5,0,-0.12357584635416667,3,0
L21H25,000/direct/base/0/order0,0,0,base,235,earlier,False,232,last,Kernna,source,False,False,1.0100123882293701,False,source,0.135498046875,1,0,,0,0,0.557525634765625,1,0,,0,0
L21H25,000/direct/base/0/order0,0,0,base,244,earlier,False,231,first,Kernna,source,False,False,1.521860122680664,False,source,-0.1037302017211914,2,0,-0.028688430786132812,1,0,0.0862884521484375,2,0,0.0753936767578125,1,0
L21H25,000/direct/base/0/order0,0,0,base,252,earlier,False,246,middle,Kulnra,target,False,False,1.4992520809173584,False,target,-0.026158650716145836,3,0,0.02057647705078125,2,0,-0.0035400390625,3,0,0.09381103515625,2,0
L21H25,000/direct/base/0/order0,0,0,base,254,earlier,False,234,first,Rarnia,target,True,True,1.0091972351074219,False,target,0.43150854110717773,4,0,0.2981147766113281,2,0,-0.15477371215820312,4,0,-0.188995361328125,2,0
L21H25,000/direct/base/0/order0,0,0,base,255,earlier,False,246,middle,Kulnra,target,False,False,1.539498209953308,False,target,-0.026775360107421875,4,0,-0.03961944580078125,2,0,0.0188140869140625,4,0,0.094146728515625,2,0
L21H25,000/direct/base/0/order0,0,0,base,256,earlier,False,247,last,Kulnra,target,False,False,1.1276676654815674,False,target,-0.2988739013671875,4,0,-0.317901611328125,2,0,0.6042499542236328,4,0,0.645751953125,2,0
L21H25,000/direct/base/0/order0,0,0,base,262,earlier,False,246,middle,Kulnra,target,False,False,19.012052536010742,False,target,0.1898193359375,5,0,0.19374593098958334,3,0,-0.44841308593749996,5,0,-0.2547607421875,3,0
L21H25,000/direct/base/0/order0,0,0,base,263,earlier,False,247,last,Kulnra,target,False,False,2.1915149688720703,False,target,-0.308734130859375,5,0,-0.321044921875,3,0,0.4789794921875,5,0,0.4708658854166667,3,0
L21H25,000/direct/base/0/order0,0,0,base,273,earlier,False,246,middle,Kulnra,target,False,False,1.4600608348846436,False,source;target,0.05140047073364258,5,0,0.06045993169148763,3,0,-0.0019165039062500056,5,0,0.04262288411458333,3,0
L21H25,000/direct/base/0/order0,0,0,base,277,final,False,234,first,Rarnia,target,True,True,1.9160544872283936,False,target,0.5618034362792969,5,0,0.5271313985188802,3,0,-0.063690185546875,5,0,-0.06611124674479167,3,0
L23H15,000/direct/base/0/order0,0,0,base,237,earlier,False,225,first,Jarlia,target,False,False,1.2844436168670654,False,target,-0.03617095947265625,2,0,0.0579681396484375,1,0,-0.08693695068359375,2,0,-0.0218658447265625,1,0
L23H15,000/direct/base/0/order0,0,0,base,239,earlier,False,231,first,Kernna,source,False,False,1.2775542736053467,False,source,0.29163360595703125,2,0,,0,0,0.178314208984375,2,0,,0,0
L23H15,000/direct/base/0/order0,0,0,base,240,earlier,False,225,first,Jarlia,target,False,False,3.7704479694366455,False,target,0.31988525390625,2,0,0.5145263671875,1,0,-0.11376953125,2,0,0.025146484375,1,0
L23H15,000/direct/base/0/order0,0,0,base,241,earlier,False,226,last,Jarlia,target,False,False,4.3205413818359375,False,target,0.161956787109375,2,0,0.111236572265625,1,0,0.037349700927734375,2,0,0.08184814453125,1,0
L23H15,000/direct/base/0/order0,0,0,base,248,earlier,False,245,middle,Kulnra,target,False,False,1.468058466911316,False,target,-0.0007085005442301427,3,0,0.028623223304748535,2,0,-0.077789306640625,3,0,-0.03920745849609375,2,0
L23H15,000/direct/base/0/order0,0,0,base,250,earlier,False,231,first,Kernna,source,False,False,1.3946996927261353,False,source,0.253387451171875,3,0,0.2732696533203125,1,0,0.19964599609375,3,0,0.201812744140625,1,0
L23H15,000/direct/base/0/order0,0,0,base,251,earlier,False,231,first,Kernna,source,False,False,1.3244171142578125,False,source,0.4009997049967448,3,0,0.4555931091308594,1,0,0.25262451171875,3,0,0.25274658203125,1,0
L23H15,000/direct/base/0/order0,0,0,base,256,earlier,False,247,last,Kulnra,target,False,False,1.0169012546539307,False,target,0.00251007080078125,4,0,-0.0084686279296875,2,0,0.06458282470703125,4,0,0.103302001953125,2,0
L23H15,000/direct/base/0/order0,0,0,base,258,earlier,False,245,middle,Kulnra,target,False,False,2.02254319190979,False,target,0.036367034912109374,5,0,0.034570058186848954,3,0,-0.04565887451171875,5,0,-0.04271189371744792,3,0
L23H15,000/direct/base/0/order0,0,0,base,260,earlier,False,245,middle,Kulnra,target,False,False,5.1273393630981445,False,target,0.065985107421875,5,0,0.061625162760416664,3,0,-0.053952789306640624,5,0,-0.056392669677734375,3,0
L23H15,000/direct/base/0/order0,0,0,base,261,earlier,False,245,middle,Kulnra,target,False,False,3.6965880393981934,False,target,0.12545166015625,5,0,0.13210042317708331,3,0,-0.09840850830078125,5,0,-0.11164601643880208,3,0
L23H15,000/direct/base/0/order0,0,0,base,263,earlier,False,247,last,Kulnra,target,False,False,3.506460666656494,False,target,0.0488861083984375,5,0,0.0364532470703125,3,0,0.18319091796875,5,0,0.21665445963541669,3,0
L23H15,000/direct/base/0/order0,0,0,base,267,earlier,False,245,middle,Kulnra,target,False,False,2.1224875450134277,False,source;target,0.028656005859375,5,0,0.041890462239583336,3,0,-0.08111801147460937,5,0,-0.08535130818684895,3,0
L23H15,000/direct/base/0/order0,0,0,base,268,earlier,False,245,middle,Kulnra,target,False,False,2.6886966228485107,False,source;target,0.012315845489501953,5,0,0.010860919952392578,3,0,-0.04853668212890625,5,0,-0.043866475423177086,3,0
L23H15,000/direct/base/0/order0,0,0,base,269,earlier,False,245,middle,Kulnra,target,False,False,3.1756045818328857,False,source;target,0.049005126953125006,5,0,0.05353800455729167,3,0,-0.1097259521484375,5,0,-0.1239166259765625,3,0
L23H15,000/direct/base/0/order0,0,0,base,271,earlier,False,245,middle,Kulnra,target,False,False,2.1509931087493896,False,source;target,0.036428070068359374,5,0,0.05647404988606771,3,0,-0.09127702713012695,5,0,-0.09935331344604492,3,0
L23H15,000/direct/base/0/order0,0,0,base,272,earlier,False,245,middle,Kulnra,target,False,False,1.5564173460006714,False,source;target,0.03691253662109375,5,0,0.07635243733723958,3,0,-0.12449378967285156,5,0,-0.13554954528808594,3,0
L23H15,000/direct/base/0/order0,0,0,base,273,earlier,False,226,last,Jarlia,target,False,False,2.995927333831787,False,source;target,0.12324371337890624,5,0,0.10109710693359375,3,0,0.04549674987792969,5,0,0.06058756510416667,3,0
L23H15,000/direct/base/0/order0,0,0,base,277,final,False,234,first,Rarnia,target,True,True,3.162367343902588,False,target,0.0845458984375,5,0,0.04768880208333333,3,0,0.1394012451171875,5,0,0.17189534505208334,3,0
L25H17,000/direct/base/0/order0,0,0,base,232,earlier,True,232,last,Kernna,source,False,False,1.4317548274993896,False,source,-0.106292724609375,1,0,,0,0,-0.00579833984375,1,0,,0,0
L25H17,000/direct/base/0/order0,0,0,base,236,earlier,True,236,last,Rarnia,target,True,True,1.2303389310836792,False,target,-0.03278350830078125,2,0,-0.077972412109375,1,0,-0.017242431640625,2,0,0.00640869140625,1,0
L25H17,000/direct/base/0/order0,0,0,base,242,earlier,True,242,last,Jarlia,source,True,False,1.2976254224777222,False,source;target,0.014196395874023438,2,0,0.01107025146484375,1,0,0.038970947265625,2,0,0.04095458984375,1,0
L25H17,000/direct/base/0/order0,0,0,base,253,earlier,True,253,last,Tilnia,source,False,False,2.4626810550689697,True,source,-0.02519989013671875,4,0,-0.01519012451171875,2,0,-0.05921316146850586,4,0,-0.06470489501953125,2,0
L25H17,000/direct/base/0/order0,0,0,base,257,earlier,True,257,last,Dirlna,target,False,False,2.338489055633545,False,target,0.055975341796874994,5,0,0.02344767252604167,3,0,-0.010162353515625,5,0,0.003387451171875,3,0
L25H17,000/direct/base/0/order0,0,0,base,264,earlier,True,264,last,Kulnra,source,False,False,3.0682871341705322,True,source;target,-0.015180969238281251,5,0,-0.008771260579427082,3,0,0.02642059326171875,5,0,0.021657307942708332,3,0
L25H21,000/direct/base/0/order0,0,0,base,261,earlier,False,252,first,Tilnia,source,False,False,1.8345140218734741,False,source,0.4096851348876953,5,0,0.4163942337036133,2,0,0.07863616943359375,5,0,0.090667724609375,2,0
L25H21,000/direct/base/0/order0,0,0,base,272,earlier,False,252,first,Tilnia,source,False,False,1.8107444047927856,False,source,0.4945491313934326,5,0,0.4887840747833252,3,0,0.070526123046875,5,0,0.052886962890625,3,0
L27H6,000/direct/base/0/order0,0,0,base,251,earlier,False,235,middle,Rarnia,target,True,True,1.050523042678833,False,target,0.83721923828125,3,0,0.681488037109375,2,0,0.0578460693359375,3,0,0.0501556396484375,2,0
L27H6,000/direct/base/0/order0,0,0,base,261,earlier,False,235,middle,Rarnia,target,True,True,1.904241919517517,False,target,1.4677719116210937,5,0,1.260332743326823,3,0,0.0413787841796875,5,0,0.031824747721354164,3,0
L27H6,000/direct/base/0/order0,0,0,base,272,earlier,False,235,middle,Rarnia,target,True,True,1.284220576286316,False,target,1.4713470458984375,5,0,1.3349965413411458,3,0,0.0394561767578125,5,0,0.029520670572916664,3,0
L27H6,000/direct/base/0/order0,0,0,base,277,final,False,235,middle,Rarnia,target,True,True,1.4746639728546143,False,target,5.7309112548828125,5,0,5.5877024332682295,3,0,0.006472778320312501,5,0,0.05233256022135417,3,0
L30H13,000/direct/base/0/order0,0,0,base,232,earlier,False,231,first,Kernna,source,False,False,1.3008118867874146,False,source,-0.153533935546875,1,0,,0,0,-0.08056640625,1,0,,0,0
L30H13,000/direct/base/0/order0,0,0,base,235,earlier,False,225,first,Jarlia,target,False,False,1.030182123184204,False,target,0.04302978515625,1,0,,0,0,0.0509033203125,1,0,,0,0
L30H13,000/direct/base/0/order0,0,0,base,241,earlier,False,225,first,Jarlia,target,False,False,3.86808443069458,False,target,0.153045654296875,2,0,0.098358154296875,1,0,0.0469970703125,2,0,0.018798828125,1,0
L30H13,000/direct/base/0/order0,0,0,base,242,earlier,False,226,last,Jarlia,target,False,False,1.022132396697998,False,source;target,0.23905181884765625,2,0,0.24100494384765625,1,0,0.0587615966796875,2,0,-0.00128173828125,1,0
L30H13,000/direct/base/0/order0,0,0,base,253,earlier,False,246,middle,Kulnra,target,False,False,1.4801738262176514,False,target,-0.08926010131835938,4,0,-0.09928131103515625,2,0,-0.003814697265625,4,0,-0.0404052734375,2,0
L30H13,000/direct/base/0/order0,0,0,base,256,earlier,False,246,middle,Kulnra,target,False,False,1.2686829566955566,False,target,-0.21795082092285156,4,0,-0.268798828125,2,0,0.064849853515625,4,0,0.0394287109375,2,0
L30H13,000/direct/base/0/order0,0,0,base,257,earlier,False,236,last,Rarnia,target,True,True,1.0780314207077026,False,target,0.0581329345703125,5,0,0.0632171630859375,3,0,0.07268066406250001,5,0,0.07279459635416666,3,0
L30H13,000/direct/base/0/order0,0,0,base,262,earlier,False,245,middle,Kulnra,target,False,False,5.138769149780273,False,target,-0.451129150390625,5,0,-0.4643656412760417,3,0,-0.13447265625,5,0,-0.017659505208333315,3,0
L30H13,000/direct/base/0/order0,0,0,base,263,earlier,False,246,middle,Kulnra,target,False,False,1.244100570678711,False,target,-0.2815185546875,5,0,-0.3263651529947917,3,0,0.07834472656250002,5,0,0.08870442708333331,3,0
L30H13,000/direct/base/0/order0,0,0,base,273,earlier,False,225,first,Jarlia,target,False,False,1.0217859745025635,False,source;target,0.013769531249999994,5,0,0.008870442708333343,3,0,0.09895019531249999,5,0,0.1444091796875,3,0
L30H13,000/direct/base/0/order0,0,0,base,274,earlier,False,226,last,Jarlia,target,False,False,2.2821848392486572,False,source;target,-0.012442016601562494,5,0,-0.03265889485677084,3,0,-0.00982666015625,5,0,-0.04380289713541666,3,0
L0H1,000/direct/base/0/order1,0,1,base,228,earlier,False,227,middle,Kulnra,target,False,False,3.863860607147217,False,target,,0,0,,0,0,,0,0,,0,0
L0H1,000/direct/base/0/order1,0,1,base,229,earlier,False,228,last,Kulnra,target,False,False,1.1504167318344116,False,target,,0,0,,0,0,,0,0,,0,0
L0H1,000/direct/base/0/order1,0,1,base,234,earlier,False,233,first,Tilnia,source,False,False,4.41620397567749,True,source,0.0892333984375,1,0,,0,0,-0.013916015625,1,0,,0,0
L0H1,000/direct/base/0/order1,0,1,base,238,earlier,False,237,middle,Dirlna,target,False,False,4.467340469360352,False,target,-0.0794830322265625,2,0,-0.069854736328125,1,0,0.052852630615234375,2,0,0.10253143310546875,1,0
L0H1,000/direct/base/0/order1,0,1,base,245,earlier,False,244,middle,Kulnra,source,False,False,6.9644904136657715,True,source;target,-0.011199951171875,2,0,-0.074737548828125,1,0,-0.05112266540527344,2,0,-0.036773681640625,1,0
L0H1,000/direct/base/0/order1,0,1,base,248,earlier,False,247,first,Jarlia,target,False,False,2.611603260040283,False,target,-0.07525380452473958,3,0,-0.064666748046875,2,0,-0.02129364013671875,3,0,-0.009426116943359375,2,0
L0H1,000/direct/base/0/order1,0,1,base,254,earlier,False,253,first,Kernna,source,False,False,8.001178741455078,True,source,-0.012905120849609375,4,0,-0.03145599365234375,2,0,0.0680694580078125,4,0,0.02069091796875,2,0
L0H1,000/direct/base/0/order1,0,1,base,258,earlier,False,257,middle,Rarnia,target,True,True,1.2863284349441528,False,target,-0.03477644920349121,5,0,-0.001953125,3,0,0.06796035766601563,5,0,0.09049479166666667,3,0
L0H1,000/direct/base/0/order1,0,1,base,259,earlier,False,258,last,Rarnia,target,True,True,1.3116364479064941,False,target,-0.0552886962890625,5,0,-0.06564839680989583,3,0,0.014966201782226563,5,0,0.018159866333007812,3,0
L0H1,000/direct/base/0/order1,0,1,base,264,earlier,False,263,first,Jarlia,source,True,False,3.6515259742736816,True,source;target,-0.02368927001953125,5,0,-0.0371551513671875,3,0,-0.0013729095458984361,5,0,-0.015837987263997398,3,0
